"x","y","pch","col","bg","cex","x.orig","y.orig"
1.27361013370866,60.713361326143,1,"black",NA,0.6,NA,60.23
0.682612244897959,59.5927203057444,1,"black",NA,0.6,NA,60.11
0.704501055594652,59.5927203057444,1,"black",NA,0.6,NA,60.07
0.726389866291344,59.5927203057444,1,"black",NA,0.6,NA,59.99
0.748278676988037,59.5927203057444,1,"black",NA,0.6,NA,59.97
0.770167487684729,59.5927203057444,1,"black",NA,0.6,NA,59.95
0.792056298381421,59.5927203057444,1,"black",NA,0.6,NA,59.95
0.813945109078114,59.5927203057444,1,"black",NA,0.6,NA,59.89
0.835833919774806,59.5927203057444,1,"black",NA,0.6,NA,59.82
0.857722730471499,59.5927203057444,1,"black",NA,0.6,NA,59.81
0.879611541168191,59.5927203057444,1,"black",NA,0.6,NA,59.79
0.901500351864884,59.5927203057444,1,"black",NA,0.6,NA,59.78
0.923389162561576,59.5927203057444,1,"black",NA,0.6,NA,59.73
0.945277973258269,59.5927203057444,1,"black",NA,0.6,NA,59.72
0.967166783954961,59.5927203057444,1,"black",NA,0.6,NA,59.69
0.989055594651654,59.5927203057444,1,"black",NA,0.6,NA,59.58
1.01094440534835,59.5927203057444,1,"black",NA,0.6,NA,59.54
1.03283321604504,59.5927203057444,1,"black",NA,0.6,NA,59.52
